label,full_text,preprocessed_column
1,"Aku yg ngikutin program nyamuk Wolbachia dari sebelum covid (pernah disebar di kecamatanku juga) sebel liat hoaks nyamuk Bill Gates"" apalagi ""nyamuk bionik"". Banyak yg percaya pula.""",yg ngikutin program nyamuk wolbachia covid sebar camat sebel liat hoaks nyamuk bill gates nyamuk bionik yg percaya
1,Model nyamuk ”Wolbachia” ini sebuah program ”novelty” yang sangat menjanjikan. Bisa jadi suatu saat kasus demam berdarah akan menghilang di muka Bumi lewat program ini. #Opini #AdadiKompas   https://t.co/Ei9X3vY3V7,model nyamuk wolbachia program novelty janji demam darah hilang muka bumi program
1,Menkes Budi Gunadi Sadikin mengungkap implementasi teknologi nyamuk dengan bakteri wolbachia berhasil menurunkan incidence rate demam berdarah di Yogyakarta. #Newsupdate #update #news #text https://t.co/Ay1h5rVHYk,menkes budi gunadi sadikin ungkap implementasi teknologi nyamuk bakteri wolbachia hasil turun incidence rate demam darah yogyakarta
1,"@Adi25Wahyu @ayurngrm @kegblgnunfaedh Loh teori konspirasi saja banyak yang ngga bisa terbukti, bagaimana bisa diterima? Bahkan banyak teori konspirasi seperti tentang vaksin covid dan nyamuk ber wolbachia yang ada teori penelitianbya tapi orang orang lebih mempercayai teori konspirasi agar anti mainstream 🤣🤣🤣",loh teori konspirasi ngga bukti terima teori konspirasi vaksin covid nyamuk ber wolbachia teori penelitianbya orang orang percaya teori konspirasi anti mainstream
0,Bakteri nyamuk Wolbachia yang disebar  itu memang bisa sebabkan radang otak?,bakteri nyamuk wolbachia sebar sebab radang otak
1,"@mozamozza770 Jangan sebar hoax. Vaksin DT itu vaksin difteri dan tetanus, udah dilakukan sejak lama. Gak ada hubungannya sama nyamuk wolbachia. Hadeuuhh mana banyak yg kegocek, apa gak takut jadi dosa jariyah?",sebar hoax vaksin dt vaksin difteri tetanus udah gak hubung nyamuk wolbachia hadeuuhh yg gocek gak takut dosa jariyah
0,Program pelepasan nyamuk wolbachia di Indonesia harus dihentikan krn program tsb ternyata belum dibahas di BAPPENAS dan program tsb berasal dari Program Bill Gate Amerika padahal Amerika mendukung pembunuhan warga Gaza Palestina oleh Israel @jokowi @prabowo,program lepas nyamuk wolbachia indonesia henti krn program tsb bahas bappenas program tsb asal program bill gate amerika amerika dukung bunuh warga gaza palestina israel
1,"metode wolbachia adalah bakteri alami yang terdapat di 50% serangga yang ada di bumi dan dinyatakan aman untuk manusia, hewan dan lingkungan.  Jangan Percaya Hoax! Wolbachia Mampu Mencegah Deman Berdarah https://t.co/Oy4hbTa2rz  #fyp #bali #viralvideo #viral #db #wolbachia https://t.co/ghNHkie13Z",metode wolbachia bakteri alami 50 serangga bumi nyata aman manusia hewan lingkung percaya hoax wolbachia cegah dan darah
1,"Tenangkan Masyarakat, Anggota DPR-RI Ini Pastikan Nyamuk Wolbachia Yang Disebarkan Kemenkes Aman https://t.co/BlgDFPuyli via @Piye Kabare",tenang masyarakat anggota dprri pasti nyamuk wolbachia sebar kemenkes aman via kabare
1,Jangan Percaya Hoax! Wolbachia Mampu Mencegah Deman Berdarah https://t.co/x4j3nPtBLR,percaya hoax wolbachia cegah dan darah
0,HENTIKAN program menyebarkan ratusan juta nyamuk terpapar bakteri wolbachia ke Indonesia. Pemerintah berencana import ratusan juta nyamuk untuk menghilangkan nyamuk penyebab demam berdarah. Ini program terburuk sepanjang Indonesia berdiri,henti program sebar ratus juta nyamuk papar bakteri wolbachia indonesia perintah rencana import ratus juta nyamuk hilang nyamuk sebab demam darah program buruk indonesia diri
1,Peneliti UGM Pastikan Nyamuk Aedes Aegypti dengan Wolbachia Aman untuk Manusia dan Lingkungan https://t.co/9WC8PhEws5 #beritajogja #jogja #jogjaistimewa https://t.co/hGHT1kHyXP,teliti ugm pasti nyamuk aedes aegypti wolbachia aman manusia lingkung
0,"💥Riset UGM Nyamuk Wolbachia terbukti abal2💥 - Isi penelitian soal risiko abal2 - Dipublikasikan di jurnal yang DILARANG okleh BRIN karena tidak serius. Publikasi baru Prof. Richard Claproth:  Kontroversi Riset Nyamuk Wolbachia UGM"" https://t.co/pwTpUNWHJi""",riset ugm nyamuk wolbachia bukti abal2 isi teliti risiko abal2 publikasi jurnal larang okleh brin serius publikasi prof richard claproth kontroversi riset nyamuk wolbachia ugm
0,"https://t.co/2NHZwtXO4S  Wolbachia bertanggung jawab terhadap percepatan proses ini,itulah makanya harus ditentang",wolbachia tanggung cepat proses iniitulah tentang
1,Melki Laka Lena Pastikan Nyamuk Rekayasa Teknologi Wolbachia Tak Berbahaya #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/RCddFtYx3r,melki laka lena pasti nyamuk rekayasa teknologi wolbachia bahaya
1,Pemanfaatan bakteri Wolbachia belakangan menjadi temuan baru yang dapat digunakan untuk memberantas nyamuk Aedes aygepti. https://t.co/sEI6cto7l3,manfaat bakteri wolbachia temu berantas nyamuk aedes aygepti
1,Yuk wujudkan Indonesia bebas Demam Berdarah dengan Nyamuk Baik Wolbachia~  Salam sehat!   #CegahDBD #NyamukBaikWolbachia  https://t.co/Tc2cZomidC https://t.co/TGToPMJc0O,yuk wujud indonesia bebas demam darah nyamuk wolbachia salam sehat
1,"Bahkan, di Yogyakarta, sejak dilepaskannya Nyamuk Baik Wolbachia angka kasus Demam Berdarah turun drastis tiap tahunnya.  Selain Indonesia, masih banyak lagi negara-negara lain yang menggunakan Nyamuk Baik Wolbachia untuk memberantas Demam Berdarah https://t.co/Kn3mEaQv95",yogyakarta lepas nyamuk wolbachia angka demam darah turun drastis tahun indonesia negaranegara nyamuk wolbachia berantas demam darah
1,"Kita Sambut Pahlawan Pembasmi Demam Berdarah 🏆  🌟 Nyamuk Baik Wolbachia 🌟  Setelah riset yang cukup panjang, Nyamuk Baik Wolbachia terbukti menurunkan angka kasus dan kematian akibat Demam Berdarah, lho! https://t.co/7neof5VTmn",sambut pahlawan basmi demam darah nyamuk wolbachia riset nyamuk wolbachia bukti turun angka mati akibat demam darah lho
1,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan https://t.co/J9iZAqksp3,wolbachia jenis bakteria halang sebar virus denggi manusia nyamuk aedes berwolbachia nyamuk aedes
0,Tidak mungkin ummat Islam Indonesia di rudal dgn bom cukup dengan menyebarkan nyamuk Wolbachia ummat Islam Indonesia akan mati oleh para pengkhianat bangsa.,ummat islam indonesia rudal dgn bom sebar nyamuk wolbachia ummat islam indonesia mati khianat bangsa
0,Nyamuk Wolbachia Konspirasi Elit Global Hancurkan Umat &amp  Rekayasa Genetik? https://t.co/8bFfm6k0xG https://t.co/aSF7GRSGo1,nyamuk wolbachia konspirasi elit global hancur umat amp rekayasa genetik
1,"Keliru, Klaim bahwa Pemberantasan Demam Berdarah Menggunakan Metode Wolbachia adalah Rekayasa Genetika https://t.co/NkPEnts8bE #TempoCekFakta #CekFakta",keliru klaim berantas demam darah metode wolbachia rekayasa genetika
1,Wolbachia adalah mikroba yang menarik yang telah menjadi subjek penelitian selama lebih dari satu abad. Ia juga memainkan peran kritis dalam reproduksi serangga dan kontrol populasi https://t.co/47eYJZ5S29,wolbachia mikroba tarik subjek teliti abad main peran kritis reproduksi serangga kontrol populasi
1,Cek Fakta: Nyamuk Wolbachia Bakal jadi Pandemi Kedua yang Lebih Bahaya dari Covid-19 https://t.co/FgB7P8AeH7,cek fakta nyamuk wolbachia pandemi bahaya covid19
1,"Nyamuk Wolbachia Bakal Menjadi Pandemi Kedua, Faktanya Seperti Ini https://t.co/2ZRjAgs95k #beritajogja #jogja #jogjaistimewa https://t.co/Ks4cFTeywX",nyamuk wolbachia pandemi fakta
1,Hoaks! Nyamuk Wolbachia Akan Menjadi Pandemi Kedua https://t.co/GFZ2IIW5qb,hoaks nyamuk wolbachia pandemi
0,"Cek Fakta: Nyamuk Wolbachia 'Akal-akalan' Elite Global, Diduga Picu Pandemi Jilid 2 https://t.co/pwBimivMmF",cek fakta nyamuk wolbachia akalakalan elite global duga picu pandemi jilid 2
0,@Antonius061 Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru.,wolbachia turun demam darah bukti tingkat virus fakta sembunyi kemenkes potensi timbul pandemi
1,"@TedInvestigasi Gatau ntah emang lu kurang bacaan atau gimana, tapi nyamuk Aedes yang terinfeksi Wolbachia udah disebar sejak 2010, misalnya di Brazil. Sampe sekarang gaada isu pandemi baru seperti yang diklaim. Di Yogyakarta sendiri sudah disebar sejak 2014, DB disana jadi paling rendah",gatau ntah emang lu baca gimana nyamuk aedes infeksi wolbachia udah sebar 2010 brazil sampe gaada isu pandemi klaim yogyakarta sebar 2014 db sana rendah
0,@KemenkesRI Nyamuk zombie terbukti berbahaya. Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/rkCXsPHCSl,nyamuk zombie bukti bahaya teliti wolbachia turun demam darah bukti tingkat virus fakta sembunyi kemenkes potensi timbul pandemi
0,@KemenkesRI Jangan berbohong. Nyamuk zombie terbukti berbahaya. Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/r9US59AY0d,bohong nyamuk zombie bukti bahaya teliti wolbachia turun demam darah bukti tingkat virus fakta sembunyi kemenkes potensi timbul pandemi
0,"Tolong angkat isu ini ya kk - kk  Jangan sampai ada pandemi buatan"" Lagi... Rumornya 1 Desember nyamuk ini akan disebar di jakarta...   Batalkan MOU kerjasama kemenkes &amp  WHO mengenai nyamuk bionik Wolbachia buatan ini....  @Greschinov @EGreschinov @KING_VADUKA""",tolong angkat isu ya kk kk pandemi buat rumor 1 desember nyamuk sebar jakarta batal mou kerjasama kemenkes amp who nyamuk bionik wolbachia buat
0,Terima kasih @FPKSDPRRI  Ada bukti bahwa nyamuk zombie dapat menyebabkan penyakit baru atau bahkan pandemi baru. Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. https://t.co/nxsJlM1zX6 https://t.co/BpZsCcUG2Y,terima kasih bukti nyamuk zombie sebab sakit pandemi teliti wolbachia turun demam darah bukti tingkat virus
0,Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/zvJCZZNOv3,teliti wolbachia turun demam darah bukti tingkat virus fakta sembunyi kemenkes potensi timbul pandemi
0,Nyamuk Wolbachia 💥Berpotensi jadi PANDEMI BARU💥 https://t.co/9Br4LUlNRZ,nyamuk wolbachia potensi pandemi
1,"Baru aja repost soal ini di ig😅 karena udh mulai bertebaran hoaks soal pandemi"" dari Wolbachia""",aja repost ig udh tebar hoaks pandemi wolbachia
0,Potensi jadi Pandemi baru. Kenali nyamuk Wolbachia ini. https://t.co/DbKvBii8tq,potensi pandemi kenal nyamuk wolbachia
0,"Ayo!!!!! Kampanyekan tolak pelepasan nyamuk wolbachia, atau kita masuk pandemi lagi setelah covid #tolaknyamukwolbachia #tolaknyamukwolbachia #tolaknyamukwolbachia",ayo kampanye tolak lepas nyamuk wolbachia masuk pandemi covid
0,KURANG PUAS DAN KURANG CUAN DENGAN COVID-19 ATAU KETAGIHAN DAPET CUAN ? Sementara Rakyat Hanya dijadikan Instrumen Nafsu Biadab Kekuasaan. Kini Disebar Pandemi Baru ? Nyamuk Bionic Wolbachia yang akan menyebar Virus menyerang dan Merusak Jaringan Otak Manusia ? SHUTDOWN REGIME... https://t.co/dzOcL1bAOa,puas cuan covid19 tagih dapet cuan rakyat jadi instrumen nafsu biadab kuasa sebar pandemi nyamuk bionic wolbachia sebar virus serang rusak jaring otak manusia shutdown regime
0,"@Been4Q59 Pemerintah tampaknya MEMAKSAKAN RAKYATNYA HARUS DIGIGIT NYAMUK"".... biar apa coba?""",perintah paksa rakyat gigit nyamuk biar coba
0,"@BjodohComeback Otak pemimpin pada keblinger. Kemarin Tiap minggu ada kader PKK ikutan ngontrol bak mandi jangan sampai ada jentik nyamuk.  Eee... sekarang pemerintah malah nyebarin nyamuk, apapun alasannya kayaknya ada otak yg konsleting. Salam ODGJ...!!!!""",otak pimpin keblinger kemarin minggu kader pkk ikut ngontrol bak mandi jentik nyamuk eee perintah nyebarin nyamuk apa alas kayak otak yg konsleting salam odgj
1,"Dalam aksinya, mereka memasang spanduk-spanduk berisi protes penyebaran nyamuk, yang diklaim pemerintah dapat mengantisipasi perkembangan nyamuk penyebab demam berdarah tersebut.    Sumber: https://t.co/cdKSZSpGZu",aksi pasang spandukspanduk isi protes sebar nyamuk klaim perintah antisipasi kembang nyamuk sebab demam darah sumber
0,"@theDinoly Itu nyamuk yaang diproduksi amerika serikat mau dilepas pemerintah indo buat nurunin penyakit demam berdarah, faktanya tanpa nyamuk itu pun bisa turun krna banyak faktor",nyamuk yaang produksi amerika serikat lepas perintah indo nurunin sakit demam darah fakta nyamuk turun krna faktor
0,@StopPlandemit Tolak keras penyebaran Nyamuk!! Dimanapun tempat nyamuk harus dibasmi!! Siapa mereka-mereka ini?? Sepertinya ada unsur kesengajaan! Berani sekali menyebarkan berita/info gelap yg menjadi kewenangan pemerintah!! Tidak boleh ada pembodohan!! Masyarakat tidak akan menerima!!,tolak keras sebar nyamuk mana nyamuk basmi merekamereka unsur sengaja berani sebar beritainfo gelap yg wenang perintah bodoh masyarakat terima
0,Ini serius !!! Nyamuk berbahaya atau Pemerintah kurang sosialisasi. Atau ada motif lain.,serius nyamuk bahaya perintah sosialisasi motif
0,"@mulkanjabariyan ko di era kepemerintahan yg sekarang orang mendadake eror ya dan ga ada rasa malu sih,hanya demi cuan rela bohongi rakyat2 bisnis nyamuk boleh jualan vaksin boleh yg ga boleh komen ke pemerintah dan kemenekes ya,kebanyak di vaksin jadi mendadak waaau.",ko era perintah yg orang mendadake eror ya ga malu sihhanya cuan rela bohong rakyat2 bisnis nyamuk jual vaksin yg ga komen perintah kemenekes yakebanyak vaksin dadak waaau
0,"Ada berita baru, nyamuk yg di datangkan untuk melawan nyamuk, singapura, malaysia, maupun negara tetangga sdh nolak, Indonesia nrima guys, buat kelinci percobaan lagi suruh vaksin ini itu. Pemerintah ini goblog apa g pernah belajar biologi ya di SMP, nyamuk kok di lawan nyamuk",berita nyamuk yg datang lawan nyamuk singapura malaysia negara tetangga sdh nolak indonesia nrima guys kelinci coba suruh vaksin perintah goblog g ajar biologi ya smp nyamuk lawan nyamuk
0,40 jam sesudah digigit 500 nyamuk berwolbachia selama 20 menit di lab Salatiga. Video ini menjawab kegelisahan wrg bahwa aman jika digigit hanya 2 persen nyamuk aedes berwolbachia yg disebar pemerintah utk program penurunan DBD ini dr total populasi nyamuk https://t.co/Bx0eEWmfig https://t.co/dkYOQ9oBob,40 jam gigit 500 nyamuk berwolbachia 20 menit lab salatiga video gelisah wrg aman gigit 2 persen nyamuk aedes berwolbachia yg sebar perintah utk program turun dbd dr total populasi nyamuk
0,Perhatikan video di bawah ini sampai selesai. Kata pemerintah bahwa bukan nyamuk rekayasa genetika. Dalam video di bawah ini mengatakan disisipkan 2 gen ke dalam 'genom nyamuk' &amp  mewariskan gen kpd manusia...maka betul bhw nyamuk rekayasa genetik ini akn mempengaruhi DNA manusia.,perhati video selesai perintah nyamuk rekayasa genetika video sisip 2 gen genom nyamuk amp waris gen kpd manusiamaka bhw nyamuk rekayasa genetik akn pengaruh dna manusia
0,@DokterTifa Pemerintah yang aneh.. memangnya nyamuk sudah tidak suka darah manusia ya?? 🤮🙇,perintah aneh memang nyamuk suka darah manusia ya
0,"@DokterTifa Akal sehat Mereka bagaimana ya?? Dimana pun dengan alasan apapun Nyamuk harus dibasmi!! Bukan malah diSebar!!  Pemerintah/Kemenkes jangan asal ikuti Asing!! Biarkan saja mereka pihak Asing yang ujiCoba!! Kita jangan ambil resiko, keselamatan Masyarakat kita jauh lebih Utama.",akal sehat ya mana alas apa nyamuk basmi sebar pemerintahkemenkes ikut asing biar asing ujicoba ambil resiko selamat masyarakat utama
1,@mozamozza770 @mr_banan12 @8angSaid @Abahpurwa1 @SangLangit01 @MDH__SNA Nyamuk wolbachia itu inovasi sdh di teliti dan terbukti membasmi Demam berdarah. Tpi percuma ngomong sih. Terserah makan hoax dri org yg ga jelas atau percaya pemerintah. M,nyamuk wolbachia inovasi sdh teliti bukti basmi demam darah tpi ngomong sih serah makan hoax dri org yg ga percaya perintah m
1,"Tekan Kasus Demam Berdarah, Pemerintah Dorong Pemanfaatan Nyamuk Wolbachia https://t.co/DYYnhni9S4 https://t.co/Tt5NTjzsRO",tekan demam darah perintah dorong manfaat nyamuk wolbachia
0,@MariaAlcaff @Ngabila Aneh2 aja..masyarakat berupaya spy d rumah &amp  sekelilingnya gada nyamuk..ada jumantik..pelihara obat semprot nyamuk d rmh ..ini malah mau d sebarin lg nyamuk2 hasil rekayasa genetik..sakit jiwaaa kyknya pemerintah,aneh2 ajamasyarakat upaya spy d rumah amp keliling gada nyamukada jumantikpelihara obat semprot nyamuk d rmh d sebarin lg nyamuk2 hasil rekayasa genetiksakit jiwaaa kyknya perintah
0,@DokterTifa Kalau saja setuju dg dpr kita yg berani melawannkedzoliman. Pemerintah telah diam2 kerjasama dg pembuat nyamuk dijogja. Dr beneran bukan sih.,tuju dg dpr yg berani melawannkedzoliman perintah diam2 kerjasama dg buat nyamuk dijogja dr beneran sih
0,"Undangan Aksi Unjuk Rasa untuk seluruh Rakyat. Indonesia sedang dalam ancaman sangat BERBAHAYA, pemerintah lewat kementrian  kesehatan RI akan menyebarkan Ratusan Juta nyamuk Terpapar bakteri Wolbachia. Nyawa Rakyat di ujung jurang kematian. Bergeraklah sebelum nyawa melayang https://t.co/gPZ7fmGoFm",undang aksi unjuk rakyat indonesia ancam bahaya perintah tri sehat ri sebar ratus juta nyamuk papar bakteri wolbachia nyawa rakyat ujung jurang mati gerak nyawa layang
0,"Fogging Nyamuk sjk Tahun 70an di RI aja masih dipake pemerintah hinnga saat ini pdhl sgt merusak alam &amp  jg manusia itupun ngak rutin krn alasan ngak ada DANA lha skrng koq ada DANA utk impor nyamuk Wolbachia, yg penting PROYEK dilepas nyamuknya tanpa penjelasan,BUKAN BERANTAS DB https://t.co/ImSb3bKNBz",fogging nyamuk sjk 70an ri aja dipake perintah hinnga pdhl sgt rusak alam amp jg manusia itu ngak rutin krn alas ngak dana lha skrng koq dana utk impor nyamuk wolbachia yg proyek lepas nyamuk penjelasanbukan berantas db
0,"@mozamozza770 Memang harus ada tingkat kewaspadaan soal Fucksin berbalut imunisasi untuk anak,bahkan wajib CURIGA dan TIDAK PERCAYA dgn agenda pemerintah dlm hal ini kemenkes yg sedang bisnis Fucksin Kopet sm nyamuk bareng bill gates...",tingkat waspada fucksin balut imunisasi anakbahkan wajib curiga percaya dgn agenda perintah dlm kemenkes yg bisnis fucksin kopet sm nyamuk bareng bill gates
