Status,full_text
Fake,@Heraloebss Nyamuk asli menghisap darah kalo nyamuk pemerintah menghisap dana dengan rekayasa program.
Fake,"ini nyokap w kana hoax mana lagi sihh, katanya pemerintah lg nyebarin nyamuk biar orang2 pd lewat 😭😭😭 https://t.co/Ao7BGb5Sj4"
Fact,"Gerakan Sehat Untuk Rakyat Indonesia mengingatkan Pemerintah untuk segera menghentikan rencana pelepasan 200 juta nyamuk Wolbachia di Pulau Bali pada 13 November 2023, dan juga di 5 kota lainnya yaitu di Jakarta Barat, Bandung, Semarang, Kupang dan Bontang.https://t.co/u50xnJxzY4"
Fact,Mantan Menteri Kesehatan Siti Fadilah menjelaskan bahwa penyebaran nyamuk Wolbachia di Bali merupakan program pemerintah dan dunia.  #portalyogya #Bali   https://t.co/uFRNNlrqP1
Fake,"Penyebaran Jutaan Nyamuk Sebuah Bentuk Genosida (De populasi) untuk memberikan Servis Pada Kartel Farmasi Meraup Keuntungan Besar, Bangsatnya Pemerintah @jokowi Malah Terkesan Menjadikan Tubuh Rakyat Sebagai Ajang Penghasil Cuan Kartel Farmasi Dalam Proyek Vaksin dan Turunannya.… https://t.co/mmmcmaxnY3"
Fake,Nyamuknya sengaja disebar sama pemerintah... program jumantik nya gimana donk ?? Nyamuk jaman now... sudah ngga bikin penyakit tapii..... #nyamuk #TheMarvels https://t.co/hPB2oPD5Jk
Fact,"mengandung Wolbachia. Melalui penelitian ini, diharapkan dapat dikembangkan metode efektif dalam memerangi penyakit demam berdarah dengue. Selamat berjuang WMP Yogyakarta! 💪 🦟"
Fact,@DokterTifa Bukannya nyamuk wolbachia dari dulu sudah diterapkan ya? Cuman ga banyak orang tau karna jarang ulik hal gini.
Fact,"@DokterTifa jangan mau kebawa opini publik, perbanyak riset perbanyak baca detail yakin deh pasti tau kalau nyamuk wolbachia ini punya banyak banget dampak positif"
Fact,"@DokterTifa yang pada trust issue sama nyamuk wolbachia, saranku baca baca deh riset penelitiannya di google udah banyak dan terbukti ampuh kok"
Fake,"Tolak nyamuk wolbachia!!!! mana ada nyamuk baik, kalo emang ada nyamuk baik dia nggak akan gigit manusia tapi di cium mesra itu manusia..."
Fact,"Beredar unggahan di Facebook narasi yang mengeklaim nyamuk wolbachia menimbulkan penyakit radang otak Japanese encephalitis.  Dilansir dari https://t.co/EL7ETNADxt, klaim bahwa nyamuk berbakteri Wolbachia dapat menularkan penyakit radang otak Japanese encephalitis adalah Hoaks. https://t.co/5Q4ydBNf27"
Fake,@aniesbaswedan Bapak bagaimana tanggapan Bapak tentang nyamuk yangbada bakteri wolbachia? Dan sepertinya akan ada vaksin kedepan. Jangan pernah ada vaksin apapun utk warga +62 Pak. 🙏
Fake,@elizabethlisa76 NWO itu sangat mendukung LGBT yg notabene akan menurunkan tingkat reproduksi manusia .... Ternyata wolbachia ini sangat2 mendukung program tsb 🤦🤦🤦 https://t.co/8Qw19Sem9c
Fact,NYAMUK WOLBACHIA BERBAHAYA ITU HOAX. INI ALASANNYA!
Fact,Nyamuk dengan bakteri Wolbachia membawa virus LGBT? Cek faktanya melalui tautan berikut: https://t.co/bhhsEfgTSd  #Jalahoaks #SuksesJakartauntukIndonesia #NyamukWolbachia
Fact,@mozamozza770 @mr_banan12 @8angSaid @Abahpurwa1 @SangLangit01 @MDH__SNA itu nyamuk yg disebar jenis nyamuk yg ngandung wolbachia buat menekan populasi aedes aegypti penyebab demam berdarah. Jadi biar pasien DB tu berkurang gituuuu 😭  u gk ikut vaksin gpp dah. biar populasi org macam u jg bisa ditekan.
Fake,InsyaALLAAH sedikit penjelasan Wolbachia yg sebabkan autoimun graves &amp  disfungsi tiroid menuju kondisi LGBT. Bag 1 https://t.co/MGwtJkNNrg
Fact,"Hasil kajian analisis risiko yang dilakukan sejumlah ahli menyebutkan, teknologi nyamuk wolbachia tidak berbahaya dan relatif aman untuk masyarakat. https://t.co/HhD2uFRaz8"
Fake,@DokterTifa Krn @DPR_RI wakil rakyat jd tolong wakili rakyat utk jd kelinci percobaan santapan nyamuk wolbachia  itu ..
Fact,"Teknologi nyamuk ber-Wolbachia merupakan salah satu metode menekan Demam Berdarah Dengue (DBD). Metode ini sempat menggegerkan dunia maya karena ada dugaan hasil rekayasa genetik.  Yuk, kita intip keampuhan nyamuk ber-Wolbachia.  #BonusDemografi #NyamukWolbachia"
