id_text,Status,cleaned_text_x,tweet_url,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,cleaned_text_y
1269,Fact,"❌ teknologi nyamuk wolbachia sebarkan virus japanese enchepalitis yang menyebabkan peradangan otak   ✅ faktanya, teknologi nyamuk wolbachia tidak ada kaitannya dengan penyebaran virus japanese enchepalitis. japanese encephalitis merupakan virus penyebab utama penyakit… https://t.co/szu9xmbbib",https://twitter.com/TurnBackHoax/status/1730726753176609184,Fri Dec 01 23:13:07 +0000 2023,1730726753176609184,"❌ TEKNOLOGI NYAMUK WOLBACHIA SEBARKAN VIRUS JAPANESE ENCHEPALITIS YANG MENYEBABKAN PERADANGAN OTAK   ✅ Faktanya, teknologi nyamuk wolbachia tidak ada kaitannya dengan penyebaran virus japanese enchepalitis. Japanese encephalitis merupakan virus penyebab utama penyakit… https://t.co/SzU9xMbBiB",2,1,8,10,in,803432630121218048,1730726753176609184,TurnBackHoax,"❌ teknologi nyamuk wolbachia sebarkan virus japanese enchepalitis yang menyebabkan peradangan otak   ✅ faktanya, teknologi nyamuk wolbachia tidak ada kaitannya dengan penyebaran virus japanese enchepalitis. japanese encephalitis merupakan virus penyebab utama penyakit… https://t.co/szu9xmbbib"
1270,Unverified,| indonesia tolak penyebaran nyamuk wolbachia..,https://twitter.com/TapaNgumbara/status/1730670839081955715,Fri Dec 01 19:30:57 +0000 2023,1730670839081955715,#IndonesiaTolakWolbachia | Indonesia tolak penyebaran nyamuk wolbachia..,0,0,0,1,in,2307976735,1730670839081955715,TapaNgumbara,| indonesia tolak penyebaran nyamuk wolbachia..
1271,Fake,"wolbachia dr lalat drosophil,merampas kwalitas kesehatan kalian,fauqa baudhah (mikroorganisme pd nyamuk)akan menjadi faktor tdk berimbangnya populasi pria&amp wanita,atau para pria sdh jd spt wnt (gay),1:40 tdk normal,akibat rekayasa genetik dgn gen wolbachia.islam sdh menjelaskannya https://t.co/c5yv8poeh5",https://twitter.com/tamim_pardede/status/1730642017804579069,Fri Dec 01 17:36:25 +0000 2023,1730642017804579069,"Wolbachia dr lalat drosophil,merampas kwalitas kesehatan kalian,fauqa baudhah (mikroorganisme pd nyamuk)akan menjadi faktor tdk berimbangnya populasi pria&amp wanita,atau para pria sdh jd spt wnt (gay),1:40 tdk normal,akibat rekayasa genetik dgn gen Wolbachia.Islam sdh menjelaskannya https://t.co/C5YV8pOeH5",1,0,13,29,in,1400484426165866508,1730642017804579069,tamim_pardede,"wolbachia dr lalat drosophil,merampas kwalitas kesehatan kalian,fauqa baudhah (mikroorganisme pd nyamuk)akan menjadi faktor tdk berimbangnya populasi pria&amp wanita,atau para pria sdh jd spt wnt (gay),1:40 tdk normal,akibat rekayasa genetik dgn gen wolbachia.islam sdh menjelaskannya https://t.co/c5yv8poeh5"
1272,Unverified,"insyaallaah podcast bab wolbachia,beberapa jam lalu.tunggu tanggal tayangnya https://t.co/5hntytompo",https://twitter.com/tamim_pardede/status/1730635577912160314,Fri Dec 01 17:10:50 +0000 2023,1730635577912160314,"InsyaALLAAH podcast bab Wolbachia,beberapa jam lalu.tunggu tanggal tayangnya https://t.co/5hNtyToMpO",2,5,13,48,in,1400484426165866508,1730635577912160314,tamim_pardede,"insyaallaah podcast bab wolbachia,beberapa jam lalu.tunggu tanggal tayangnya https://t.co/5hntytompo"
1273,Unverified,"nyamuk wolbachia sebabkan kaki gajah, ini faktanya https://t.co/tes8bkkjnr    https://t.co/otl9m10rmt",https://twitter.com/Harian_Jogja/status/1730632274096558182,Fri Dec 01 16:57:42 +0000 2023,1730632274096558182,"Nyamuk Wolbachia Sebabkan Kaki Gajah, Ini Faktanya https://t.co/TeS8bKkjNr #beritajogja #jogja #jogjaistimewa https://t.co/Otl9m10rmt",0,0,0,1,in,118371948,1730632274096558182,Harian_Jogja,"nyamuk wolbachia sebabkan kaki gajah, ini faktanya https://t.co/tes8bkkjnr    https://t.co/otl9m10rmt"
1274,Unverified,"mungkin beberapa dari kalian ada yg dapat video prof. dr. ir. richard...."" apalah itu (maaf apabila ada kesalahan penulisan gelar meskipun ga yakin gelar beneran atau ngga)  intinya, berita terkait 'nyamuk wolbachia berbahaya' itu hoaks, cek link ini: https://t.co/roqdq2qvbk""",https://twitter.com/mrafli0905/status/1730619941697818884,Fri Dec 01 16:08:42 +0000 2023,1730619941697818884,"Mungkin beberapa dari kalian ada yg dapat video Prof. Dr. Ir. Richard...."" apalah itu (maaf apabila ada kesalahan penulisan gelar meskipun ga yakin gelar beneran atau ngga)  Intinya, berita terkait 'Nyamuk Wolbachia berbahaya' itu hoaks, cek link ini: https://t.co/ROQdQ2Qvbk""",0,0,0,0,in,1235834122162982913,1730619941697818884,mrafli0905,"mungkin beberapa dari kalian ada yg dapat video prof. dr. ir. richard...."" apalah itu (maaf apabila ada kesalahan penulisan gelar meskipun ga yakin gelar beneran atau ngga)  intinya, berita terkait 'nyamuk wolbachia berbahaya' itu hoaks, cek link ini: https://t.co/roqdq2qvbk"""
1275,Unverified,"tmn2 kel 4 epmku smngt yh, bentar lg kt s. wolbachia😞☝🏻🙉🦟",https://twitter.com/davin2u/status/1730613727207330135,Fri Dec 01 15:44:00 +0000 2023,1730613727207330135,"Tmn2 kel 4 epmku smngt yh, bentar lg kt S. Wolbachia😞☝🏻🙉🦟",0,0,0,1,in,1432275255523905536,1730613393898533164,davin2u,"tmn2 kel 4 epmku smngt yh, bentar lg kt s. wolbachia😞☝🏻🙉🦟"
1276,Fact,"nyamuk jantan wolbachia jk kawin dg nyamuk betina biasa, akan mnybabkan telur nyamuknya ga netas.   nyamuk betina wolbachia jk kawin dg nyamuk jantan biasa akan mnghasilkan anak nyamuk wolbachia  wolbachia d dlm tubuh nyamuk mnybabkaan nyamuk ga bisa mnularkan virus db k manusia",https://twitter.com/HeruSusanto/status/1730613400370294945,Fri Dec 01 15:42:42 +0000 2023,1730613400370294945,"@DokterTifa Nyamuk jantan wolbachia jk kawin dg nyamuk betina biasa, akan mnybabkan telur nyamuknya ga netas.   Nyamuk betina Wolbachia jk kawin dg nyamuk jantan biasa akan mnghasilkan anak nyamuk Wolbachia  Wolbachia d dlm tubuh nyamuk mnybabkaan nyamuk ga bisa mnularkan virus DB k manusia",0,1,0,13,in,31713997,1730410811913556114,HeruSusanto,"nyamuk jantan wolbachia jk kawin dg nyamuk betina biasa, akan mnybabkan telur nyamuknya ga netas.   nyamuk betina wolbachia jk kawin dg nyamuk jantan biasa akan mnghasilkan anak nyamuk wolbachia  wolbachia d dlm tubuh nyamuk mnybabkaan nyamuk ga bisa mnularkan virus db k manusia"
1277,Fact,wolbachia tidak dapat  bertahan hidup di luar sel serangga karena tidak memiliki mekanisme  untuk mereplikasi dirinya sendiri tanpa bantuan serangga sebagai  inangnya.   sumber: https://t.co/z3trzgge46,https://twitter.com/mediaindonesia/status/1730605170000830685,Fri Dec 01 15:10:00 +0000 2023,1730605170000830685,Wolbachia tidak dapat  bertahan hidup di luar sel serangga karena tidak memiliki mekanisme  untuk mereplikasi dirinya sendiri tanpa bantuan serangga sebagai  inangnya.   Sumber: https://t.co/Z3TRZGgE46,0,0,0,1,in,68930552,1730605170000830685,mediaindonesia,wolbachia tidak dapat  bertahan hidup di luar sel serangga karena tidak memiliki mekanisme  untuk mereplikasi dirinya sendiri tanpa bantuan serangga sebagai  inangnya.   sumber: https://t.co/z3trzgge46
1278,Unverified,polemik wolbachia: dpr jamin program tidak hoaks https://t.co/xzsi2qjewj   nyamuk  dijamin bisa atasi nyamuk aedes aegypti,https://twitter.com/prohealthid/status/1730601352227856535,Fri Dec 01 14:54:50 +0000 2023,1730601352227856535,POLEMIK WOLBACHIA: DPR Jamin Program Tidak Hoaks https://t.co/XzsI2qJewj   Nyamuk #Wolbachia dijamin bisa atasi nyamuk aedes aegypti @melki_lakalena @LakaMelki @netty_heryawan @FPKSDPRRI @DPR_RI,0,0,0,0,in,1384920316292468739,1730601352227856535,prohealthid,polemik wolbachia: dpr jamin program tidak hoaks https://t.co/xzsi2qjewj   nyamuk  dijamin bisa atasi nyamuk aedes aegypti
1279,Unverified,heu tp di keluarga w aja masih ada yg percaya nyamuk wolbachia itu nyamuk bill gates yg bs bikin plandemi dan radang otak🥲,https://twitter.com/nedianasa/status/1730593452071747593,Fri Dec 01 14:23:26 +0000 2023,1730593452071747593,Heu tp di keluarga w aja masih ada yg percaya nyamuk Wolbachia itu nyamuk Bill Gates yg bs bikin plandemi dan radang otak🥲,0,0,0,0,in,55815695,1730593452071747593,nedianasa,heu tp di keluarga w aja masih ada yg percaya nyamuk wolbachia itu nyamuk bill gates yg bs bikin plandemi dan radang otak🥲
1280,Unverified,"amunisi untuk melawan propaganda pro nyamuk secara saintifik: evaluasi kritis terhadap studi nyamuk wolbachia di yogyakarta"" oleh prof. richard claproth https://t.co/bshfndp0q6""",https://twitter.com/TedInvestigasi/status/1730591675045806504,Fri Dec 01 14:16:22 +0000 2023,1730591675045806504,"Amunisi untuk melawan propaganda pro nyamuk secara saintifik: Evaluasi Kritis terhadap Studi Nyamuk Wolbachia di Yogyakarta"" oleh Prof. Richard Claproth https://t.co/bshFndp0q6""",1,1,31,49,in,1613929735020773376,1730591675045806504,TedInvestigasi,"amunisi untuk melawan propaganda pro nyamuk secara saintifik: evaluasi kritis terhadap studi nyamuk wolbachia di yogyakarta"" oleh prof. richard claproth https://t.co/bshfndp0q6"""
1281,Unverified,wolbachia dan depkes scandal? https://t.co/2vc7fd3kot,https://twitter.com/KumpulanNur/status/1730589918387474773,Fri Dec 01 14:09:24 +0000 2023,1730589918387474773,Wolbachia dan depkes scandal? https://t.co/2vc7FD3kot,0,0,0,0,in,846795086411182080,1730589918387474773,KumpulanNur,wolbachia dan depkes scandal? https://t.co/2vc7fd3kot
1282,Fact,"jadi cara kerjanya nyamuk yg udah disisipi bakteri wolbachia (nyamuk wolbachia) bakal kawin dengan nyamuk aedes aegypti yg ga ada bakteri wolbachia. karena ada si bakteri wolbachia ini, telur yg dihasilkan ga bs netas shg populasi nyamuk bisa diturunkan krn ga ada regenerasi",https://twitter.com/piztachious/status/1730580161844920791,Fri Dec 01 13:30:37 +0000 2023,1730580161844920791,"@ryuizzee @DokterTifa Jadi cara kerjanya nyamuk yg udah disisipi bakteri Wolbachia (nyamuk Wolbachia) bakal kawin dengan nyamuk Aedes aegypti yg ga ada bakteri Wolbachia. Karena ada si bakteri Wolbachia ini, telur yg dihasilkan ga bs netas shg populasi nyamuk bisa diturunkan krn ga ada regenerasi",0,1,0,0,in,1234329647094976512,1730410811913556114,piztachious,"jadi cara kerjanya nyamuk yg udah disisipi bakteri wolbachia (nyamuk wolbachia) bakal kawin dengan nyamuk aedes aegypti yg ga ada bakteri wolbachia. karena ada si bakteri wolbachia ini, telur yg dihasilkan ga bs netas shg populasi nyamuk bisa diturunkan krn ga ada regenerasi"
1283,Fake,https://t.co/7jqdcnrxhu  siapa bilang wolbachia aman bagi manusia?ini adalah salah satu penjelasan yg bagus bhw gen wolbachia bertanghung thdp penyakit kaki gajah yg diderita manusia,https://twitter.com/tamim_pardede/status/1730574284777787666,Fri Dec 01 13:07:16 +0000 2023,1730574284777787666,https://t.co/7jQdcnrxhU  Siapa bilang Wolbachia aman bagi manusia?ini adalah salah satu penjelasan yg bagus bhw gen Wolbachia bertanghung thdp penyakit kaki gajah yg diderita manusia,0,1,16,29,in,1400484426165866508,1730574284777787666,tamim_pardede,https://t.co/7jqdcnrxhu  siapa bilang wolbachia aman bagi manusia?ini adalah salah satu penjelasan yg bagus bhw gen wolbachia bertanghung thdp penyakit kaki gajah yg diderita manusia
1284,Fact,guru besar ilmu biologi ui tegaskan wolbachia tidak menginfeksi manusia     https://t.co/uhmdk9y2f2,https://twitter.com/portalinfomase/status/1730572106746986675,Fri Dec 01 12:58:37 +0000 2023,1730572106746986675,Guru Besar Ilmu Biologi UI Tegaskan Wolbachia Tidak Menginfeksi Manusia  #wolbachia @univ_indonesia  https://t.co/uhmDK9Y2f2,0,0,0,0,in,1531670208217116673,1730572106746986675,portalinfomase,guru besar ilmu biologi ui tegaskan wolbachia tidak menginfeksi manusia     https://t.co/uhmdk9y2f2
1285,Unverified,"pfizer di tuntut.   dan  harus bertanggung jawab.     kita tidak percaya lagi pada anda, hentikan penyebaran nyamuk ae agyp ber wolbachia.   translate website by google!   sumber : https://t.co/psx11sx7zz https://t.co/cu2vs812y2",https://twitter.com/Human_B/status/1730568011013333238,Fri Dec 01 12:42:20 +0000 2023,1730568011013333238,"Pfizer di tuntut.  @Kemenkes_RI dan @BPOM_RI harus bertanggung jawab.    @KemenkesRI kita tidak percaya lagi pada anda, hentikan penyebaran nyamuk ae agyp ber wolbachia.   Translate website by google! #tidakpercayakemenkes #stopProyekNyamuk Sumber : https://t.co/PSx11Sx7ZZ https://t.co/Cu2VS812y2",0,0,0,5,in,71504904,1730568011013333238,Human_B,"pfizer di tuntut.   dan  harus bertanggung jawab.     kita tidak percaya lagi pada anda, hentikan penyebaran nyamuk ae agyp ber wolbachia.   translate website by google!   sumber : https://t.co/psx11sx7zz https://t.co/cu2vs812y2"
1286,Fact,"nyamuk wolbachia sudah digunakan beberapa negara dan bertahun-tahun lalu. hasilnya ada, teruji, dan baik. secara ilmiah sudah ada jurnal, artikel ataupun reviewnya. komentar ini sangat disayangkan.",https://twitter.com/andre_andrem/status/1730561545724424325,Fri Dec 01 12:16:39 +0000 2023,1730561545724424325,"@DokterTifa Nyamuk Wolbachia sudah digunakan beberapa negara dan bertahun-tahun lalu. Hasilnya ada, teruji, dan baik. Secara ilmiah sudah ada jurnal, artikel ataupun reviewnya. Komentar ini sangat disayangkan.",0,0,0,7,in,326112476,1730410811913556114,andre_andrem,"nyamuk wolbachia sudah digunakan beberapa negara dan bertahun-tahun lalu. hasilnya ada, teruji, dan baik. secara ilmiah sudah ada jurnal, artikel ataupun reviewnya. komentar ini sangat disayangkan."
1287,Fact,nih ya cara kerja nyamuk wolbachia. dikasih dalam bentuk gambar biar org literasi tengkurep pun bisa paham ☺️☺️☺️☺️☺️ https://t.co/z1wi26wzb8,https://twitter.com/kokofruit2012/status/1730559734351327268,Fri Dec 01 12:09:27 +0000 2023,1730559734351327268,Nih ya cara kerja nyamuk wolbachia. Dikasih dalam bentuk gambar biar org literasi tengkurep pun bisa paham ☺️☺️☺️☺️☺️ https://t.co/z1Wi26wzb8,0,1,0,5,in,1509366038424866822,1730556534470689067,kokofruit2012,nih ya cara kerja nyamuk wolbachia. dikasih dalam bentuk gambar biar org literasi tengkurep pun bisa paham ☺️☺️☺️☺️☺️ https://t.co/z1wi26wzb8
1288,Fake,"metode nyamuk wolbachia sepertinya bertentangan dengan metode psn nyamuk yaitu 3m plus, karena nyamuk wolbachia harus hidup agar bisa menginfeksi nyamuk pembawa virus lainnya sedangkan naluri manusia adalah membunuh nyamuk yang hidup sampai ke sarang-sarangnya. ada komentar ?",https://twitter.com/Ghas_Toel/status/1730559229801779599,Fri Dec 01 12:07:27 +0000 2023,1730559229801779599,"Metode nyamuk wolbachia sepertinya bertentangan dengan metode PSN nyamuk yaitu 3M plus, karena nyamuk wolbachia harus hidup agar bisa menginfeksi nyamuk pembawa virus lainnya sedangkan naluri manusia adalah membunuh nyamuk yang hidup sampai ke sarang-sarangnya. Ada komentar ?",0,0,0,0,in,1127870258658721793,1730559229801779599,Ghas_Toel,"metode nyamuk wolbachia sepertinya bertentangan dengan metode psn nyamuk yaitu 3m plus, karena nyamuk wolbachia harus hidup agar bisa menginfeksi nyamuk pembawa virus lainnya sedangkan naluri manusia adalah membunuh nyamuk yang hidup sampai ke sarang-sarangnya. ada komentar ?"
1289,Fact,nyamuk jenis ini gk ada dampak apa2 ke manusia dan bisa menurunkan angka demam berdarah. cara kerjanya yaitu si nyamuk wolbachia ini akan memandulkan nyamuk aides ini sehingga nanti org yg digigit nyamuk aides ini gk ada efek apa2 aman kok jenis nyamuk wolbachia udh di uji di sg,https://twitter.com/RivaldiFaza/status/1730559076168540467,Fri Dec 01 12:06:50 +0000 2023,1730559076168540467,@ryuizzee @DokterTifa Nyamuk jenis ini gk ada dampak apa2 ke manusia dan bisa menurunkan angka demam berdarah. cara kerjanya yaitu si nyamuk Wolbachia ini akan memandulkan nyamuk aides ini sehingga nanti org yg digigit nyamuk aides ini gk ada efek apa2 aman kok jenis nyamuk Wolbachia udh di uji di SG,0,0,0,0,in,1445442689386700803,1730410811913556114,RivaldiFaza,nyamuk jenis ini gk ada dampak apa2 ke manusia dan bisa menurunkan angka demam berdarah. cara kerjanya yaitu si nyamuk wolbachia ini akan memandulkan nyamuk aides ini sehingga nanti org yg digigit nyamuk aides ini gk ada efek apa2 aman kok jenis nyamuk wolbachia udh di uji di sg
1290,Unverified,"liat postingan org indo terkait nyamuk wolbachia. gelo orang indo tolol banget. orang mah udah tolol tuh minimal belajar dan baca ya, ini udah tolol sok iye dan sok pinter. aturan nyamuk wolbachia gausah disebar aja sekalian untuk mengurangi populasi org2 kek gini.",https://twitter.com/kokofruit2012/status/1730556534470689067,Fri Dec 01 11:56:44 +0000 2023,1730556534470689067,"Liat postingan org indo terkait nyamuk wolbachia. Gelo orang indo tolol banget. Orang mah udah tolol tuh minimal belajar dan baca ya, ini udah tolol sok iye dan sok pinter. Aturan nyamuk wolbachia gausah disebar aja sekalian untuk mengurangi populasi org2 kek gini.",0,2,2,13,in,1509366038424866822,1730556534470689067,kokofruit2012,"liat postingan org indo terkait nyamuk wolbachia. gelo orang indo tolol banget. orang mah udah tolol tuh minimal belajar dan baca ya, ini udah tolol sok iye dan sok pinter. aturan nyamuk wolbachia gausah disebar aja sekalian untuk mengurangi populasi org2 kek gini."
1291,Fake,bahaya nyamuk wolbachia yang dikembangkan bill gates menurut orang amerika dan inggris seperti apa ya?,https://twitter.com/hidranamex/status/1730556190676136081,Fri Dec 01 11:55:22 +0000 2023,1730556190676136081,Bahaya nyamuk Wolbachia yang dikembangkan Bill Gates menurut orang Amerika dan Inggris seperti apa ya?,0,0,0,0,in,1534907323407208448,1730556190676136081,hidranamex,bahaya nyamuk wolbachia yang dikembangkan bill gates menurut orang amerika dan inggris seperti apa ya?
1292,Fake,"hentikan proyek nyamuk wolbachia bill gates n co,  jangan korbankan rakyat!!!  https://t.co/pmmrghxmpw",https://twitter.com/opinirakyat2024/status/1730550072470118639,Fri Dec 01 11:31:03 +0000 2023,1730550072470118639,"@Nicho_Silalahi @KemenkesRI Hentikan proyek nyamuk wolbachia Bill Gates n Co,  jangan korbankan rakyat!!!  https://t.co/pMMrGHXMpw",0,0,1,0,in,841121722631774208,1730520023620546716,opinirakyat2024,"hentikan proyek nyamuk wolbachia bill gates n co,  jangan korbankan rakyat!!!  https://t.co/pmmrghxmpw"
1293,Fake,nyamuk wolbachia bisa picu penyakit radang otak japanese encephalitis? https://t.co/kgep8uonco,https://twitter.com/opinirakyat2024/status/1730549958607303161,Fri Dec 01 11:30:36 +0000 2023,1730549958607303161,@Nicho_Silalahi @KemenkesRI Nyamuk Wolbachia Bisa Picu Penyakit Radang Otak Japanese Encephalitis? https://t.co/KgeP8uONcO,0,0,0,0,in,841121722631774208,1730520023620546716,opinirakyat2024,nyamuk wolbachia bisa picu penyakit radang otak japanese encephalitis? https://t.co/kgep8uonco
1294,Unverified,"sebelum komen tolong cari berita yang komplit mengenai nyamuk  wolbachia, itu hasil riset ugm bukan import.",https://twitter.com/satriogend25673/status/1730548052325474550,Fri Dec 01 11:23:02 +0000 2023,1730548052325474550,"@DChadut2029196 @DokterTifa @KemenkesRI Sebelum komen tolong cari berita yang komplit mengenai nyamuk  Wolbachia, itu hasil riset UGM bukan import.",0,3,0,1,in,1687451002088390656,1730410811913556114,satriogend25673,"sebelum komen tolong cari berita yang komplit mengenai nyamuk  wolbachia, itu hasil riset ugm bukan import."
